candidate,text,tweet_id
Biden,I would hope that the President having gone through what he went through will communicate the right lesson to the A… https://t.co/zOPxMz8EUa,1313273264010137600
Biden,Wear a mask. https://t.co/TSuLuzAXEB,1313304721092997125
Trump,On my way to the Great State of Minnesota. See you soon! #MAGA https://t.co/VcuGkJRmEH,1307063511533707264
Biden,Don't tell me things can't change. https://t.co/S1L2zcKVFr,1313280562086379520
Biden,The future is yours. I'm counting on you. https://t.co/4vpSkat0ZH,1313287105213165569
Trump,Exclusive: Nearly 700 U.S. Veterans Issue Open Letter in Support of Trump https://t.co/IoKXU2a9EU via… https://t.co/h6dHlfdr2b,1302078604612964358
Trump,"Owner of Salon Visited by Pelosi Raises over $220,000 on GoFundMe https://t.co/jKoSRtvLBG via @BreitbartNews. Great!!!",1302085111597408256
Trump,Lunacy! https://t.co/Jp3gwIWARi,1302684242971893760
Trump,https://t.co/GYa5c9mjxs,1303388826467926017
Trump,https://t.co/oCQ3zeVywn,1303508170460012545
Trump,https://t.co/LPsyfMZXoU,1303534532516339712
Trump,.@FLOTUS Melania and I were honored to visit our incredible troops at Al Asad Air Base in Iraq. GOD BLESS THE U.S.A… https://t.co/SLe2tXnMLl,1078026520021544960
Trump,"No, Vindman knew the call itself to the Ukrainian President was “perfect”, but also knew the whistleblower report d… https://t.co/S3q8Dk9CKn",1304034829386887168
Trump,https://t.co/wn3XxWeau2,1304149938071371785
Trump,https://t.co/EGcrtXTSgU,1304222441032409088
Trump,https://t.co/MbCXl7N7lp,1305274221686210562
Trump,Great! https://t.co/AMv702Hf3r,1306084361427652608
Trump,"The Democrat Trump Hater Secretary of State of Michigan, purposely misprinted Ballots for the Military, putting the… https://t.co/WCPwiu9qNe",1306655748944953344
Trump,https://t.co/luzid83k2D,1306672918458503168
Trump,https://t.co/PHafD5aIEW,1307486631373438976
Trump,Bay of Pigs Veterans &amp; Hispanic Heritage Remarks as past honoree. White House East Room. 11 AM. Thank you!,1308767772659326976
Trump,https://t.co/PQF1o9Jboi,1308798881266913281
Trump,Thank you. United We Stand! https://t.co/nVm2mqRVlT,1309292358647734273
Trump,https://t.co/BP4XACWJXj,1309594079823425537
Trump,https://t.co/JSAiBo51Bp,1298076248409866241
Trump,"Wow, nobody realized how far Mini Mike Bloomberg went in bribing ex-prisoners to go out and vote for Sleepy Joe. He… https://t.co/Wnk9tolD6w",1310217371307606024
Trump,"""@EDM___HEAD: @realDonaldTrump @EdandBev lyin ass nigga""  Why does Paula D get destroyed and you can use the ""N"" word so freely, asshole?",351498163175178240
Trump,What the hell is Obama doing in allowing all of these potentially very sick people to continue entering the U.S.! Is he stupid or arrogant?,518886816251133953
Biden,"I’m about to take the stage for tonight’s Town Hall in Miami, Florida. Tune in to @NBC now to watch live. https://t.co/iFo4jTtF2d",1313265210921230336
Biden,"When I decided to run, I had three objectives:

1. Restore the soul of this country.
2. Rebuild the middle class.
3… https://t.co/XmV9VbJFzb",1313276284093382658
Biden,Roe v. Wade must remain the law of the land. https://t.co/1Gq6Ncc2IK,1313283330486476801
Biden,I've taken on the Castros and Putins of the world. I let them know: it stops here. It stops with me. It stops with… https://t.co/CCQYQzFow2,1313286601796194305
Trump,"Subject only to State approval, our important Ethanol Industry will be allowed to use the 10% Pumps for the 15% BLE… https://t.co/DJTDMj9vao",1304787058330939392
Trump,"Great News, Mike! https://t.co/E0IHPAncn7",1305612950334439425
Biden,"On the anniversary of the passage of #HR1, we must recommit ourselves to eliminating all private dollars from our f… https://t.co/O4Y4HyUd3y",1236834273526779904
Trump,I am helping Minnesota greatly. OBiden was a Minnesota disaster! https://t.co/jY5UR64vkf,1305496717064716290
Trump,"Minnesota, we need Lacy Johnson in Washington, D.C. Has my Complete and Total Endorsement. He’s tough and smart - a… https://t.co/leUi2zFrAf",1278830096418320385
Trump,Big wins in Tennessee and Kansas! Congratulations to @BillHagertyTN and @RogerMarshallMD. They love our Country and… https://t.co/BJzoJl5s9d,1291871370197041152
Trump,"""@ilduce2016: “It is better to live one day as a lion than 100 years as a sheep.” – @realDonaldTrump #MakeAmericaGreatAgain""",703900742961270784
Trump,"THANK YOU NEVADA! #MAGA 
https://t.co/E98NXRPllj",1304994966343565314
Trump,"Great to be back in Philadelphia. Thank you Pennsylvania, see you again soon! #MAGA https://t.co/l82C4TdlAE",1306011803374227458
Trump,...And 96% in the Republican Party. Save your 2nd Amendment! https://t.co/6T9egMb4Rd,1307648316491075586
Trump,Thank you! https://t.co/hlPXpuYyCh,1307669037942558725
Trump,"In just 3 and a half years, we have secured America’s Borders, rebuilt the awesome power of the U.S. Military, obli… https://t.co/kP9VVIfnyH",1310024605554282496
Trump,"Biden and Democrats just clarified the fact that they are fully in favor of (very) LATE TERM ABORTION, right up unt… https://t.co/JdzHYus2rO",1313445293912920064
Biden,"There’s no better person to convey what’s at stake in this election than my friend, @MichelleObama. Tune in to hear… https://t.co/7bFFy5ftO9",1313464290280534017
Trump,"Flu season is coming up! Many people every year, sometimes over 100,000, and despite the Vaccine, die from the Flu.… https://t.co/Kjyu75dfnr",1313449844413992961
Biden,"I couldn’t let #WorldTeachersDay go by without celebrating the best teacher I know. Jilly, the way you’ve worked ti… https://t.co/os3WWWEGJe",1313319274677768193
Trump,https://t.co/519BvRfcU2,1313507608196771841
Biden,#ImVotingFor Shamar — and every kid in this country — because they deserve the chance to go as far as their God-giv… https://t.co/E7ITpYkzxh,1313494229126184968
Trump,THANK YOU! https://t.co/NvawGFpSIl,1313505418866552833
Trump,"The media and establishment want me out of the race so badly -  I WILL NEVER DROP OUT OF THE RACE, WILL NEVER LET MY SUPPORTERS DOWN! #MAGA",784840992734064641
Trump,https://t.co/uDd4gPysV0,1313505094739034112
Trump,"Did anyone get to see that absolute “Joke” of a Town Hall interview that Joe Biden did with Concast @NBCNews , host… https://t.co/FfcUxdSTj2",1313529166265020417
Trump,"...@senatemajldr Mitch McConnell not to delay, but to instead focus full time on approving my outstanding nominee t… https://t.co/WXanZgOS9b",1313551796644831233
Biden,"Look, folks, I'm going to be honest: we'll try pretty much anything to get you to vote this election. My team spun… https://t.co/HCFAqBihrP",1313633890289045504
Biden,The President turned his back on you. https://t.co/oeI8dck2LL,1313607969557282816
Biden,"Think about what it takes for a Black person to love America. 

That is a deep love for this country that, for far… https://t.co/Rg9m9ZCIPZ",1313641691602202624
Trump,I have fully authorized the total Declassification of any &amp; all documents pertaining to the single greatest politic… https://t.co/uHyx3fUoK7,1313640512025513984
Trump,Can’t believe these con men are not yet being PROSECUTED. Pathetic!,1313642403044167680
Trump,His all time favorite ad. Disgraceful!,1313642815054897152
Trump,Republicans need to get smart and confirm Nate Simington to the FCC ASAP! @SenatorWicker Thank you!,1313630105831383041
Trump,Taking too long. Media is in on it. A true scandal! https://t.co/tpm5MhflvM,1313652020641959936
Trump,"All Russia Hoax Scandal information was Declassified by me long ago. Unfortunately for our Country, people have act… https://t.co/NgBt9oNweK",1313650640699224069
Biden,"Ignore the polls, folks. There’s too much at stake for us to get complacent.

Vote: https://t.co/eoxT07uII9
Donate:… https://t.co/VZ3lvxhubH",1313646473393840128
Trump,A Disgraceful Con Artist! Charges anyone? https://t.co/llIZGu2HIu,1313652590710841347
Trump,"So I had to constantly fight off all of this Scum, achieve more than any other President in First Term, and then th… https://t.co/4SHckAw0Ly",1313653514783141889
Trump,"Wear your mask in the “beauty” parlor, Nancy! https://t.co/z3JAxwrXTi",1313654133153583104
Trump,"We are going to WIN the 2020 Election, BIG! #MAGA",1288933202812456968
Trump,"If I am sent a Stand Alone Bill for Stimulus Checks ($1,200), they will go out to our great people IMMEDIATELY. I a… https://t.co/2eeJL2YSN7",1313664886648582144
Biden,Please. https://t.co/acHR1Rf8hE,1313663334286323714
Biden,"Climate change is already here, and ignoring science won't make it go away. If we give the Trump Administration ano… https://t.co/bNL5d1508n",1313616274476285953
Trump,"“Players take knee, raise fist, stay in locker room, during National Anthem”. @FoxNews No thanks, tell them to “protest” some other time!",1305618406989729793
Trump,"Do you notice that any time Fake News Suppression Polls are put out, like @FoxNews, the Stock Market goes DOWN. We are going to WIN!",1301540878381703168
Trump,You don’t want to miss @SeanHannity’s segment with @KarlRove. Thank you! https://t.co/579SrlBxyP,1303884257182519296
Trump,".@LaurenBoebert is a tremendous fighter for the people of Colorado! A Rising Star, Lauren is Strong on the Second A… https://t.co/lvwENK5sho",1304166640112881664
Trump,https://t.co/FeQKud45vM,1304222540861120512
Trump,Chicago‘s Fraternal Order of Police Endorses Donald Trump for Reelection https://t.co/KsDjK2rufh via @BreitbartNews… https://t.co/m6PTpWiJZF,1304900123269279745
Trump,https://t.co/SWbPXMwyZ7,1305274192196059136
Trump,https://t.co/4huhvNl4wQ,1305273710668951552
Trump,She should be ashamed of herself! https://t.co/wwuoP8mMIc,1305599107776393216
Trump,https://t.co/1eDtcfHczF https://t.co/YjtMKPFxJz,1305966208827584512
Trump,https://t.co/Ld2i9ytx0c,1306672951266287622
Trump,"Joe Biden called police “The Enemy,” and vilified them as a racist, oppressive force. The rhetoric of Joe Biden and… https://t.co/mGu330ksqQ",1306799471741693952
Trump,https://t.co/qt07oZL9pT,1307486709521809419
Trump,https://t.co/EszoqgWYzn,1308540741355012099
Trump,.@GOP  We were put in this position of power and importance to make decisions for the people who so proudly elected… https://t.co/qIVpFfJmpq,1307321159113936896
Trump,...And I look at them as a bunch of well funded ANARCHISTS &amp; THUGS who are protected because the Comey/Mueller insp… https://t.co/IAbGTter9d,1306746265724530688
Trump,https://t.co/iKg0Px3PtG,1307486653985050624
Trump,Because Mueller and his 18 Angry Democrats were illegally in on the SCAM?,1313641120853884934
Biden,"I can’t wait for @KamalaHarris to make history at tomorrow night’s debate. Before she takes the stage, don’t miss t… https://t.co/zKFMNchNey",1313652765319557122
Biden,Donald Trump is unfit to lead our nation. But don’t just take my word for it... https://t.co/vdYcNWiNBk,1298088960778842112
Biden,It didn't have to be this bad. But Donald Trump failed to do his job — and we're all paying the price. https://t.co/OXONhAWNqy,1280193543357648896
Trump,https://t.co/lj8RUqcz37,1225158283209650176
Trump,https://t.co/FpEkwOgkhY,1306648654778953728
Trump,https://t.co/aK0nvetAHK,1306726324480946176
Biden,The American people deserve to have a say in who the Supreme Court nominee is. https://t.co/jnFXiDkt2c,1311115797960339456
Biden,"If we’re elected, @KamalaHarris and I will wake up every single morning to fight for the middle class. For Main Str… https://t.co/cxImmVE4yO",1311064460027666444
Trump,"Just landed in Atlanta, Georgia. On my way now, see everyone shortly! https://t.co/RmFoqFkKE1 https://t.co/tNe3hiwCHV",1309561189265965058
Trump,WOW! https://t.co/rKu2PTcxxv,1310776268561043456
Trump,DRAIN THE SWAMP! https://t.co/68M4sN7LLD,1291117659086561280
Biden,"We can’t allow the Good Friday Agreement that brought peace to Northern Ireland to become a casualty of Brexit.

An… https://t.co/gSB3JPZ29H",1306334039557586944
Trump,"Congratulations to Jeff @VanDrewForNJ on a Great Primary run, and big VICTORY against a very tough opponent!… https://t.co/rMtVDylJyd",1280896789940494343
Trump,Why would @FoxNews put on phony Congresswoman @RepDebDingell. A total waste of airtime!,1295504964379242498
Trump,"Thank you Wilmington, North Carolina. We are 3 days away from the CHANGE you've been waiting for your entire life!… https://t.co/6ZJZRBfLST",794996097370427392
Trump,I just hope the voter understands that they are all Fake News trying hard to push a man that should NEVER be presid… https://t.co/bCrzz8h26V,1313817202404007937
Trump,"...And I had to put up with these losers and still run a Country, AND VERY WELL!",1313824717841870848
Trump,True!,1313830675812962306
Trump,RT @TomFitton: HUGE: President @RealDonaldTrump just ordered DECLASSIFICATION of docs detailing more evidence of Obama/Clinton seditious co…,1313832461428822017
Trump,"Because I’ve beaten him and his very few remaining clients so much, and so badly, that he has become a blathering i… https://t.co/7HNwz63TtU",1313815894494261251
Trump,Watch clip. Great job South Dakota!,1313826983386767361
Trump,"Move Fast, I Am Waiting To Sign! @SpeakerPelosi",1313829415730786305
Trump,"He’s been a wacko for years, and everyone knows it. The Lamestream Media is stuck with him and they are just now tr… https://t.co/qWHHbZDkoY",1313846197162070019
Trump,They went for a Coup. Almost destroyed our Country. You had the right President at the right moment. Current Voters… https://t.co/LeWCc5JbwX,1313847138078658563
Biden,"As president, I will:

- Implement nationwide mask mandates
- Ensure access to regular, reliable, and free testing… https://t.co/veMD3vOz5y",1313844025296789505
Trump,Thank you!,1313844080149966848
Trump,Where are all of the arrests? Can you imagine if the roles were reversed? Long term sentences would have started tw… https://t.co/8nmzwGmp1O,1313842083606802435
Trump,"Ari, THE MEDIA IS CORRUPT, JUST LIKE OUR DEMOCRAT RUN BALLOT SYSTEM IS CORRUPT! Look at what’s happening with Fake,… https://t.co/Gsq6vwaV0N",1313848232716521473
Biden,"Together, we can set our nation on a new path. One where we finally live up to our highest ideals and everyone gets… https://t.co/avgLAxLRpv",1313881773755957248
Trump,"The Democrats, together with the corrupt Fake News Media, have launched a massive Disinformation Campaign the likes… https://t.co/FSwuS3G7Fx",1302601868313538560
Trump,https://t.co/CuRSrTGQ8V,1313902892865253376
Trump,"Wow!!! NOW DO SOMETHING ABOUT THIS, THE BIGGEST OF ALL POLITICAL SCANDALS (IN HISTORY)!!! BIDEN, OBAMA AND CROOKED… https://t.co/KApbevmc9j",1313903112399261697
